#Nº Operación,Fase,Data,Importe,Saldo,Exercicio,Orgánica,Programa,Económica,Terceiro,Nome Ter.,Texto Libre,C.Xestor,Forma de Pago
220140007543,R,2014-06-06,224.06,224.06,2014,080,33403,22102,A65067332,GAS NATURAL SUR SDG SA,CONSUMO GAS NA NA RÚA VISTA ALEGRE Nº 9 - 11  ( LOCAL SOCIAL ) .- PERIODO: 25.09.2013 - 25.11.2013,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007544,R,2014-06-06,5351.32,5351.32,2014,020,23300,22703,A36780245,GERIATROS SA,PERIODO: 28 AO 31 XANEIRO 2014.- SERV. MPAL. AXUDA NO FOGAR DO CONCELLO.- PROGRAMA BÁSICO,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007545,R,2014-06-06,5929.39,5929.39,2014,020,23300,22703,A36780245,GERIATROS SA,PERIODO: 28 AO 31  XANEIRO 2014.- SERV. MPAL. AXUDA NO FOGAR DO CONCELLO.- PROGRAMA PERSOAS DEPENDENTES,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007546,R,2014-06-06,23390.19,23390.19,2014,020,23300,22703,A36780245,GERIATROS SA,PERIODO: 01 AO 27 XANEIRO 2014.- SERV. MPAL. AXUDA NO FOGAR DO CONCELLO.- PROGRAMA BÁSICO,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007547,R,2014-06-06,26952.74,26952.74,2014,020,23300,22703,A36780245,GERIATROS SA,MES FEBREIRO 2014.- SERV. MUNICIPAL AXUDA NO FOGAR DO CONCELLO.- PROGRAMA BÁSICO,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007548,R,2014-06-06,27866.92,27866.92,2014,020,23300,22703,A36780245,GERIATROS SA,MES DE MARZO 2014.- SERV. MUNICIPAL AXUDA NO FOGAR DO CONCELLO.- PROGRAMA BÁSICO,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007549,R,2014-06-06,31717.82,31717.82,2014,020,23300,22703,A36780245,GERIATROS SA,PERIODO: 01 AO 27  XANEIRO 2014.- SERV. MPAL. AXUDA NO FOGAR DO CONCELLO.- PROGRAMA PERSOAS DEPENDENTES,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007550,R,2014-06-06,35570.48,35570.48,2014,020,23300,22703,A36780245,GERIATROS SA,MES FEBREIRO 2014.- SERV. MUNICIPAL AXUDA NO FOGAR DO CONCELLO.- PROGRAMA PERSOAS VALORADAS DEPENDENTES,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007551,R,2014-06-06,37982.8,37982.8,2014,020,23300,22703,A36780245,GERIATROS SA,MES DE MARZO 2014.- SERV. MUNICIPAL AXUDA NO FOGAR DO CONCELLO.- PROGRAMA PERSOAS VALORADAS DEPENDENTES,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007552,R,2014-06-06,237,237,2014,050,34200,62300,33219088G,GONZALEZ VARELA FRANCISCO,"REDACCIÓN ESTUDO BÁSICO SEGURIDADE E SAÚDE OBRA """" REFORMA DA PISTA POLIDEPORTIVA PARQUE PABLO IGLESIAS""""",07-Urbanismo,03 - Transferencia Bancaria
220140007553,R,2014-06-06,3593.7,3593.7,2014,050,17100,62500,A58620808,HPC IBERICA SA,SUMINISTRO E INSTALACION DE CANASTAS DE BALONCESTO NA PISTA PABLO IGLESIAS,13-Parques e xardíns,03 - Transferencia Bancaria
220140007554,R,2014-06-06,24200,24200,2014,050,15100,22706,G15305923,INSTITUTO TECNOLOGICO DE GALICIA,DOCUMENTO AVANCE DO PLAN  DIRECTOR SUSTENTABILIDADE E EFICIENCIA   ENERXÉTICA 2020 DO CONCELLO DE SANTIAGO,07-Urbanismo,03 - Transferencia Bancaria
220140007555,R,2014-06-06,70.74,70.74,2014,050,17100,22700,A61895371,ISS FACILITY SERVICES SA,MES OUTUBRO 2012 .- LIMPEZA CASETAS ALAMEDA,13-Parques e xardíns,03 - Transferencia Bancaria
220140007556,R,2014-06-06,1815,1815,2014,031,92000,22604,B81709081,J&A GARRIGUES SLP,ASESORAMENTO PA 257/112 INTERPOSTO POR INMACULAA VIÑA CARREGAL CONTRA RESOLUCION CESE,42-Asesería Xurídica e Secretaría,03 - Transferencia Bancaria
220140007557,R,2014-06-06,2279.25,2279.25,2014,031,92000,21400,B15026339,JAIME Y RAMON OTERO CARITON SL,RECAMBIOS AUTOMOVILES DO PARQUE MOBIL.- PERIODO : 2º QUINCENA MES DECEMBRO 2013,40-Parque Móbil,03 - Transferencia Bancaria
220140007558,R,2014-06-06,450.23,450.23,2014,031,92000,22201,B15439607,JC COURRIER SL,SERVIZO DE ENVIOS URXENTES REALIZADOS NO MES DE DECEMBRO 2013,37-Órganos de Goberno e Admón Xeral,03 - Transferencia Bancaria
220140007559,R,2014-06-06,71,71,2014,080,33403,22001,A15000649,LA VOZ DE GALICIA SA,SUSCRIPCIÓN  63826 VOZ DE  GALICIA  ( CSC  ENSANCHE  ) PERIODO: 01.01.2014 - 31.03.2014,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007560,R,2014-06-06,71,71,2014,080,33403,22001,A15000649,LA VOZ DE GALICIA SA,SUSCRIPCION  60006  VOZ DE  GALICIA  ( CSC DE VILLESTRO ) PERIODO : 01.01.2014 - 31.03.2014,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007561,R,2014-06-06,71,71,2014,080,33403,22001,A15000649,LA VOZ DE GALICIA SA,SUSCRIPCION  67556 VOZ DE  GALICIA  ( CSC DO ENSANCHE ) PERIODO : 12.12.2013 - 11.03.2014,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007562,R,2014-06-06,71,71,2014,080,33403,22001,A15000649,LA VOZ DE GALICIA SA,SUSCRIPCION  67555 VOZ DE  GALICIA  ( CSC DO ENSANCHE ) PERIODO : 12.12.2013 - 11.03.2014,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007563,R,2014-06-06,71,71,2014,080,33403,22001,A15000649,LA VOZ DE GALICIA SA,SUSCRIPCIÓN  67554  VOZ DE  GALICIA  ( CSC  ENSANCHE  ) PERIODO:12.12.2013 - 11.03.2014,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007564,R,2014-06-06,71,71,2014,080,33403,22001,A15000649,LA VOZ DE GALICIA SA,SUSCRIPCION  6005  VOZ DE  GALICIA  ( CSC DE A ROCHA ) PERIODO : 01.01.2014 - 31.03.2014,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007565,R,2014-06-06,349,349,2014,020,23000,22001,A15000649,LA VOZ DE GALICIA SA,SUSCRIPCIÓN  39559 VOZ DE  GALICIA  ( CASA AA. BENESTAR SOCIAL ) PERIODO: 01.01.2014 - 31.12.2014,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007566,R,2014-06-06,1962.67,1962.67,2014,022,34200,22700,A33123498,LACERA SERVICIOS Y MANTENIMIENTO SA,MES DE ABRIL 2014 .- TRATAMENTO LEXIONELLA NAS INSTALACIÓNS DEPORTIVAS MUNICIPAIS,30-Deportes,03 - Transferencia Bancaria
220140007567,R,2014-06-06,67.58,67.58,2014,051,15500,22199,B15027121,LUCAS SL,"SACA ARENA, GUANTES E CEMENTO",09-Vías Públicas,03 - Transferencia Bancaria
220140007568,R,2014-06-06,11508.31,11508.31,2014,031,92000,21200,B36246346,MONTEBALSA SL,REPARACION ESCALEIRA ACCESO AO SERVIZO DE INTERVENCION,37-Órganos de Goberno e Admón Xeral,03 - Transferencia Bancaria
220140007569,R,2014-06-06,84.11,84.11,2014,050,33201,63200,08547896S,MORENAS AYDILLO JULIAN,COORDINACIÓN SEGURIDADE E SAÚDE OBRAS REFORMA LOCAL ARQUIVO MPAL. ESTADIO DE SAN LÁZARO . CERT. 1,07-Urbanismo,03 - Transferencia Bancaria
220140007570,R,2014-06-06,653.16,653.16,2014,050,17100,63200,08547896S,MORENAS AYDILLO JULIAN,COORDINACION DA SEGURIDADE E SAUDE DAS OBRAS DE REPARACION DO EDIFICIO DE SERVIZOS DO PARQUE EUGENIO GRANELL,13-Parques e xardíns,03 - Transferencia Bancaria
220140007571,R,2014-06-06,11.6,11.6,2014,050,17100,22199,A15203565,MOTOGARDEN SA,CADENA 3/8,13-Parques e xardíns,03 - Transferencia Bancaria
220140007572,R,2014-06-06,12.3,12.3,2014,051,15500,22199,A15203565,MOTOGARDEN SA,PANTALLA REJILLA.,09-Vías Públicas,03 - Transferencia Bancaria
220140007573,R,2014-06-06,421.48,421.48,2014,031,92000,20400,B15470776,NOYAMOVIL SL,MES DECEMBRO 2013.- ARRENDAMENTO VEHICULOS LOTE 1 : CITROEN NC5 HDI 160 EXCLUSIVE AUTO ( 4326HTX ),40-Parque Móbil,03 - Transferencia Bancaria
220140007574,R,2014-06-06,665.5,665.5,2014,031,92000,20400,B15470776,NOYAMOVIL SL,MES DE ABRIL 2014.- ARRENDAMENTO VEHICULOS LOTE 1 : CITROEN NC5 HDI 160 EXCLUSIVE AUTO,40-Parque Móbil,03 - Transferencia Bancaria
220140007575,R,2014-06-06,1042.21,1042.21,2014,031,92000,20400,B15470776,NOYAMOVIL SL,MES DECEMBRO 2013.- ARRENDAMENTO VEHICULOS LOTE 3 : CITROEN BERLINGO MULTIESPACE TONIC HDI 90,40-Parque Móbil,03 - Transferencia Bancaria
220140007576,R,2014-06-06,1645.6,1645.6,2014,031,92000,20400,B15470776,NOYAMOVIL SL,MES DE ABRIL 2014.- ARRENDAMENTO VEHICULOS LOTE 3 : CITROEN BERLINGO MULTIESPACE TONIC HDI 90,40-Parque Móbil,03 - Transferencia Bancaria
220140007577,R,2014-06-06,2314.5,2314.5,2014,031,92000,22000,B80441306,OFFICE DEPOT SL,MATERIAL DE OFICINA PARA DIVERSOS DEPARTAMENTOS CONCELLO,37-Órganos de Goberno e Admón Xeral,03 - Transferencia Bancaria
220140007578,R,2014-06-06,137.87,137.87,2014,080,33403,21200,F20025318,ORONA S COOP,REPARACIONS NOS ASCENSORES DO CSC DE VITE E DO CSC DE FONTIÑAS,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007579,R,2014-06-06,926.74,926.74,2014,080,33403,21200,F20025318,ORONA S COOP,MANTEMENTO ASCENSOR  NO CSC DE VITE .- PERIODO: XULLO - SETEMBRO 2013,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007580,R,2014-06-06,959.35,959.35,2014,080,33403,21200,F20025318,ORONA S COOP,MANTEMENTO ASCENSOR  NO CSC DE FONTIÑAS  .- PERIODO: XULLO - SETEMBRO 2013,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007581,R,2014-06-06,1240.49,1240.49,2014,080,33404,21200,F20025318,ORONA S COOP,MANTEMENTO ASCENSOR  NA CASA AA. VV. (CORNES ) PERIODO: XULLO - SETEMBRO 2013,26-Centro Socio Culturais.Asociacións Veciñ,03 - Transferencia Bancaria
220140007582,R,2014-06-06,564.66,564.66,2014,070,43300,22706,B15726177,PLEXUS TECHNOLOGIES SL,MES DE MARZO 2014.- MANTEMENTO PORTAL WEB WWW.CERSIAEMPRESA. ORG DA ÁREA DE ECONOMÍA MPAL,27-Urbana Norte,03 - Transferencia Bancaria
220140007583,R,2014-06-06,35.09,35.09,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,MES XANEIRO 2014.- HOSPEDAXE PROFESIONAL LINUX ( IDENTIFICADOR 20318412 ),44-Informática,03 - Transferencia Bancaria
220140007584,R,2014-06-06,35.09,35.09,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,MES XANEIRO 2014.- HOSPEDAXE PROFESIONAL LINUX  ( IDENTIFICADOR 20318411 ),44-Informática,03 - Transferencia Bancaria
220140007585,R,2014-06-06,35.09,35.09,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,HOSPEDAXE PROFESIONAL LINUX PERIODO 01-12-2013 A 31-12-2013,44-Informática,03 - Transferencia Bancaria
220140007586,R,2014-06-06,35.09,35.09,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,HOSPEDAXE PROFESIONAL LINUX PERIODO 01-12-2013 A 31-12-2013,44-Informática,03 - Transferencia Bancaria
220140007587,R,2014-06-06,55.66,55.66,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,LIÑA 4 MEGAS E ALUGUER DE ROUTER PERIODO 01-12-2013 A 31-12-2013,44-Informática,03 - Transferencia Bancaria
220140007588,R,2014-06-06,55.66,55.66,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,MES XANEIRO 2014.- ALUGUER DE ROUTER ( IDENTIFICADOR 20277656 ),44-Informática,03 - Transferencia Bancaria
220140007589,R,2014-06-06,105.27,105.27,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,"MES XANEIRO 2014.- HOSPEDAXE PROFESIONAL LINUX  ( IDENTIFICADORES 20308437, 20308439, 20395409 )",44-Informática,03 - Transferencia Bancaria
220140007590,R,2014-06-06,105.27,105.27,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,HOSPEDAXE PROFESIONAL LINUX PERIODO 01-12-2013 A 31-12-2013,44-Informática,03 - Transferencia Bancaria
220140007591,R,2014-06-06,665.5,665.5,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,SERVIZO BACKUP SERVIDOR VIRTUAL EMPRESA PERIODO 01-12-2013 A 31-12-2013,44-Informática,03 - Transferencia Bancaria
220140007592,R,2014-06-06,665.5,665.5,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,"MES XANEIRO 2014.- SERVIZO BACKUKP, SERVIDOR VIRTUAL EMPRESA ( IDENTIFICADOR MR0000068 , MR0000070 )",44-Informática,03 - Transferencia Bancaria
220140007593,R,2014-06-06,2780.84,2780.84,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,TELEFONO E DATOS PERIODO 01-12-2013 A 31-12-2013,44-Informática,03 - Transferencia Bancaria
220140007594,R,2014-06-06,2780.88,2780.88,2014,030,92000,22200,A15474281,R CABLE Y TELECOMUNICACIONES GALICIA SA,"MES XANEIRO 2014.- SERVIZO TELÉFONO,  INTERNET E DATOS",44-Informática,03 - Transferencia Bancaria
220140007595,R,2014-06-06,34.91,34.91,2014,030,93100,22699,17165830X,REBOLLO GONZALEZ MARIA ROSA,anonimizado,45-Tesourería,03 - Transferencia Bancaria
220140007596,R,2014-06-06,34.91,34.91,2014,030,93100,22699,17165830X,REBOLLO GONZALEZ MARIA ROSA,anonimizado,45-Tesourería,03 - Transferencia Bancaria
220140007597,R,2014-06-06,35.57,35.57,2014,020,23000,21600,B82080177,RICOH ESPAÑA SLU,COTA FIXA FOTOCOPIADORA MODELO C7425DN   ( SERVICIOS SOCIAIS  )  PERIODO: 01.12.2013 - 31.12.2013,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007598,R,2014-06-06,87.06,87.06,2014,020,23000,21600,B82080177,RICOH ESPAÑA SLU,COTA FIXA FOTOCOPIADORA MODELO DSC428    ( SERVICIOS SOCIAIS  )  PERIODO: 01.12.2013 - 31.12.2013,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007599,R,2014-06-06,106.14,106.14,2014,050,17200,21600,B82080177,RICOH ESPAÑA SLU,CONSUMO FOTOCOPIAS MEDIO AMBIENTE DE OUTUBRO A NOVEMBRO 2011,15-Medio Ambiente e Sanidade,03 - Transferencia Bancaria
220140007600,R,2014-06-06,128.26,128.26,2014,020,23000,21600,B82080177,RICOH ESPAÑA SLU,LECTURA CONTADOR FOTOCOPIADORA MODELO DSC428  (BENESTAR SOCIAL ) PERIODO: 01.12..2013 - 31.12.2013,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007601,R,2014-06-06,158.26,158.26,2014,030,93200,21600,B82080177,RICOH ESPAÑA SLU,CONSUMO FOTOCOPIADORA DE RECADACION EXECUTIVA MODELO DSM618D PERIODO 01-9-2013 A 30-11-2013,45-Tesourería,03 - Transferencia Bancaria
220140007602,R,2014-06-06,160.28,160.28,2014,020,23000,21600,B82080177,RICOH ESPAÑA SLU,LECTURA CONTADOR  FOTOCOPIADORA MODELO DSC428  (SERV. SOCIAIS  )  PERIODO: 01.11.2013 - 30.11.2013,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007603,R,2014-06-06,163.91,163.91,2014,020,23000,21600,B82080177,RICOH ESPAÑA SLU,LECTURA CONTADOR FOTOCOPIDORA MODELO C7425DN  ( BENESTAR SOCIAL  ) PERIODO: 01.12.2013 - 31.12.2013,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007604,R,2014-06-06,233.71,233.71,2014,020,23000,21600,B82080177,RICOH ESPAÑA SLU,CONSUMO FOTOCOPIADORA MODELO C7425DN NO PERIODO DO 1-11-2013 A 30-11-2013,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007605,R,2014-06-06,248.41,248.41,2014,030,93200,21600,B82080177,RICOH ESPAÑA SLU,LECTURA CONTADOR  FOTOCOPIADORA MODELO DSM632   (XEST. CATASTRAL   )  PERIODO: 01.09.2013 - 30.11.2013,45-Tesourería,03 - Transferencia Bancaria
220140007606,R,2014-06-06,249.94,249.94,2014,030,93200,21600,B82080177,RICOH ESPAÑA SLU,LECTURA CONTADOR  FOTOCOPIADORA MODELO DSM618D  (ATENCION CONTRIBUINTE  )  PERIODO: 01.09.2013 - 30.11.2013,45-Tesourería,03 - Transferencia Bancaria
220140007607,R,2014-06-06,304.23,304.23,2014,030,93200,21600,B82080177,RICOH ESPAÑA SLU,CONSUMO FOTOCOPIADORA DE TESORERIA MODELO DSM618D PERIODO 01-9-2013 A 30-11-2013,45-Tesourería,03 - Transferencia Bancaria
220140007608,R,2014-06-06,1348.1,1348.1,2014,020,23000,21600,B82080177,RICOH ESPAÑA SLU,LECTURA CONTADOR FOTOCOPIDORA MODELO MP 5001    ( CABBES  ) PERIODO: 01.10.2013 - 31.12.2013,"20-SS, b.social e asistencia a persoas dep",03 - Transferencia Bancaria
220140007609,R,2014-06-06,892.69,892.69,2014,050,15100,61900,34901051T,SAEZ DIAZ RICARDO EMILIO TOMAS,"CERTIF. Nº 9 .-  15,37 % HONORARIOS COORDINACIÓN SEGURIDADE E SAUDE  REUBANIZACIÓN DA RÚA DE SAN PEDRO.",07-Urbanismo,03 - Transferencia Bancaria
220140007610,R,2014-06-06,2440.23,2440.23,2014,050,15100,61900,34901051T,SAEZ DIAZ RICARDO EMILIO TOMAS,"CERTIF. Nº 9 .-  15,37 % HONORARIOS DIRECCIÓN OBRA PROX. REUBANIZACIÓN DA RÚA DE SAN PEDRO.",07-Urbanismo,03 - Transferencia Bancaria
220140007611,R,2014-06-06,726,726,2014,050,45400,21000,34897910X,SANMARTIN ABAD OSCAR MANUEL,HONORARIOS COORDINACIÓN SEGURIDADE E SAÚDE DO PROXECTO DE DESBROCE DE PARCELAS MUNICIPAIS,35-Medio Rural,03 - Transferencia Bancaria
220140007612,R,2014-06-06,5989.5,5989.5,2014,051,15500,60900,34897910X,SANMARTIN ABAD OSCAR MANUEL,DIRECCIÓN/COORDINACIÓN SEGURIDADE E SAÚDE OBRAS CONTENIDAS NO LOTE PISTAS 2013,09-Vías Públicas,03 - Transferencia Bancaria
220140007613,R,2014-06-06,2977.1,2977.1,2014,020,32400,22799,A59376574,SERUNION SAU,MES DECEMBRO 2013 SERVIZO DE COMEDOR NOS CEIPS DE SANTIAGO,22-Educación,03 - Transferencia Bancaria
220140007614,R,2014-06-06,3497.9,3497.9,2014,020,32400,22799,A59376574,SERUNION SAU,MES DE ABRIL 2014.- COMIDAS CEIPS CONCELLO,22-Educación,03 - Transferencia Bancaria
220140007615,R,2014-06-06,3730.73,3730.73,2014,050,31300,22700,B15643240,SERVICIOS GALLEGOS DE LACERIA SL,MES DE ABRIL 2014.- SERVIZO DE LACERÍA,15-Medio Ambiente e Sanidade,03 - Transferencia Bancaria
220140007616,R,2014-06-06,1345.9,1345.9,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,SERVIZO DE LIMPEZA DA ESCOLA INFANTIL A GALIÑA AZUL SAN ROQUE MES DECEMBRO 2013,22-Educación,03 - Transferencia Bancaria
220140007617,R,2014-06-06,1345.9,1345.9,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,"MES DE MARZO 2014.- SERVIZO DE LIMPEZA DA ESCOLA INFANTIL """" A GALIÑA AZUL SAN ROQUE """"",22-Educación,03 - Transferencia Bancaria
220140007618,R,2014-06-06,1345.9,1345.9,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,"MES XANEIRO 2014 .- SERVIZO LIMPEZA  ESCOLA INTANTIL """" A GALIÑA AZUL SAN ROQUE """"",22-Educación,03 - Transferencia Bancaria
220140007619,R,2014-06-06,1365.67,1365.67,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,LIMPEZA DA ESCOLA INFANTIL A GALIÑA AZUL POLIGONO DO TAMBRE MES DECEMBRO DE 2013,22-Educación,03 - Transferencia Bancaria
220140007620,R,2014-06-06,1365.67,1365.67,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,"MES DE MARZO 2014.- SERVIZO DE LIMPEZA DA ESCOLA INFANTIL """" A GALIÑA AZUL POLÍGONO DO TAMBRE """"",22-Educación,03 - Transferencia Bancaria
220140007621,R,2014-06-06,1365.67,1365.67,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,"MES DE FEBREIRO 2014 .- SERVIZO LIMPEZA ESCOLA INFANTIL """" A GALIÑA AZUL POLÍGONO DO TAMBRE """"",22-Educación,03 - Transferencia Bancaria
220140007622,R,2014-06-06,1365.67,1365.67,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,"MES XANEIRO 2014 .- SERVIZO LIMPEZA  ESCOLA INTANTIL """" A GALIÑA AZUL POLÍGONO DO TAMBRE """"",22-Educación,03 - Transferencia Bancaria
220140007623,R,2014-06-06,1448.8,1448.8,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,"MES DE FEBREIRO 2014.- SERVIZO DE LIMPEZA DA ESCOLA INFANTIL """" A GALIÑA  AZUL TRAS PARLAMENTO""""",22-Educación,03 - Transferencia Bancaria
220140007624,R,2014-06-06,1448.8,1448.8,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,"MES XANEIRO 2014 .- SERVIZO LIMPEZA  ESCOLA INTANTIL """" A GALIÑA AZUL TRAS PARLAMENTO """"",22-Educación,03 - Transferencia Bancaria
220140007625,R,2014-06-06,1448.8,1448.8,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,"MES DE MARZO 2014.- SERVIZO DE LIMPEZA DA ESCOLA INFANTIL """" A GALIÑA AZUL TRAS PARLAMENTO """"",22-Educación,03 - Transferencia Bancaria
220140007626,R,2014-06-06,1448.8,1448.8,2014,020,32102,22700,A28781151,SERVICIOS Y MATERIALES SA,SERVIZO DE LIMPEZA DA ESCOLA INFANTIL A GALIÑA AZUL TRAS PARLAMENTO MES DECEMBRO 2013,22-Educación,03 - Transferencia Bancaria
220140007627,R,2014-06-06,23171.25,23171.25,2014,020,32101,22799,A28781151,SERVICIOS Y MATERIALES SA,XESTION DO SERVIZO DA ESCOLA INFANTIL DE SALGUEIRIÑOS DECEMBRO 2013,22-Educación,03 - Transferencia Bancaria
220140007628,R,2014-06-06,23171.25,23171.25,2014,020,32101,22799,A28781151,SERVICIOS Y MATERIALES SA,MES DE ABRIL 2014.- XESTIÓN DO SERVIZO DA ESCOLA INFANTIL DE MEIXONFRIO-SALGUEIRIÑOS,22-Educación,03 - Transferencia Bancaria
220140007629,R,2014-06-06,5.98,5.98,2014,051,16200,22700,A15379803,SOCIEDADE GALEGA DO MEDIO AMBIENTE SA,TRATAMENTO DE R.U. MAYO 2010,"11-Regollida, eliminacións e trat. de rsu,l",03 - Transferencia Bancaria
220140007630,R,2014-06-06,187.96,187.96,2014,051,16200,22700,A15379803,SOCIEDADE GALEGA DO MEDIO AMBIENTE SA,TRATAMENTO DE R.U. NOVEMBRO 2011,"11-Regollida, eliminacións e trat. de rsu,l",03 - Transferencia Bancaria
220140007631,R,2014-06-06,1824.93,1824.93,2014,051,16200,22700,A15379803,SOCIEDADE GALEGA DO MEDIO AMBIENTE SA,TRATAMENTO DE R.U. ABRIL 2010,"11-Regollida, eliminacións e trat. de rsu,l",03 - Transferencia Bancaria
220140007632,R,2014-06-06,1851.54,1851.54,2014,051,16200,22700,A15379803,SOCIEDADE GALEGA DO MEDIO AMBIENTE SA,TRATAMENTO DE R.U. MAYO 2010,"11-Regollida, eliminacións e trat. de rsu,l",03 - Transferencia Bancaria
220140007633,R,2014-06-06,2007.32,2007.32,2014,051,16200,22700,A15379803,SOCIEDADE GALEGA DO MEDIO AMBIENTE SA,TRATAMENTO DE R.U. JUNIO 2010,"11-Regollida, eliminacións e trat. de rsu,l",03 - Transferencia Bancaria
220140007634,R,2014-06-06,257243.33,256151.35,2014,051,16200,22700,A15379803,SOCIEDADE GALEGA DO MEDIO AMBIENTE SA,MES DE ABRIL 2014.-  TRATAMENTO RESIDUOS URBANOS INSTALACIÓN PLANTA DE SANTIAGO,"11-Regollida, eliminacións e trat. de rsu,l",03 - Transferencia Bancaria
220140007635,R,2014-06-06,258287.69,258287.69,2014,051,16200,22700,A15379803,SOCIEDADE GALEGA DO MEDIO AMBIENTE SA,MES DE MARZO 2014.- PLANTA DE SANTIAGO. TRATAMENTO RESIDUOS URBANOS,"11-Regollida, eliminacións e trat. de rsu,l",03 - Transferencia Bancaria
220140007636,R,2014-06-06,363,363,2014,021,23202,22699,G28029643,SOCIEDADE XERAL DE AUTORES E EDITORES,"DEREITOS AUTOR    CON DATA 30.11.2013 """" NAPOLEÓN SOLO """"",19-Mocidade,03 - Transferencia Bancaria
220140007637,R,2014-06-06,1636.23,1636.23,2014,060,13200,21300,F36049534,TALLERES ELECTROTECNICOS DE PONTEVEDRA SC,MES DE ABRIL 2014.- MANTEMENTO SERV. RADIOCOMUNICACIONS TRUNKING PARA CORPO POLICIA ( 113 TERMINAIS ),02-Seguridade e Orde Pública,03 - Transferencia Bancaria
220140007638,R,2014-06-06,2797.64,2797.64,2014,030,92001,62600,A28191179,TECNOCOM TELECOMUNICACIONES Y ENERGIA SA,"HP/TOP VALUE SERVIDOR HP PROLIANT, E HP DUAL PORT ENTERPRISE DISCO DURO 300",44-Informática,03 - Transferencia Bancaria
220140007639,R,2014-06-06,7435.57,7435.57,2014,030,92001,22706,A28191179,TECNOCOM TELECOMUNICACIONES Y ENERGIA SA,MES FEBREIRO 2014.- SERVIZO ATENCIÓN A USUARIOS ( CAU ),44-Informática,03 - Transferencia Bancaria
220140007640,R,2014-06-06,7435.57,7435.57,2014,030,92001,22706,A28191179,TECNOCOM TELECOMUNICACIONES Y ENERGIA SA,MES DE DECEMBRO 2013 DE MANTEMENTO DO CAU,44-Informática,03 - Transferencia Bancaria
